file_name,dataset,model_type,seed,epsilon,verifier,property,result
MNIST_0.005_8382.out,MNIST,prune_0.8,40,0.005,abc,82,1
MNIST_0.010_2261.out,MNIST,prune_0.2,30,0.01,abc,61,0
MNIST_0.010_5085.out,MNIST,prune_0.5,10,0.01,abc,85,0
MNIST_0.007_8827.out,MNIST,prune_0.8,90,0.007,abc,27,1
MNIST_0.010_5483.out,MNIST,prune_0.5,50,0.01,abc,83,0
MNIST_0.008_3545.out,MNIST,prune_0.3,60,0.008,abc,45,0
MNIST_0.009_1421.out,MNIST,prune_0.1,50,0.009,abc,21,0
MNIST_0.007_1496.out,MNIST,prune_0.1,50,0.007,abc,96,0
MNIST_0.007_1471.out,MNIST,prune_0.1,50,0.007,abc,71,0
MNIST_0.010_2477.out,MNIST,prune_0.2,50,0.01,abc,77,0
MNIST_0.008_723.out,MNIST,baseline,80,0.008,abc,23,0
MNIST_0.007_7423.out,MNIST,prune_0.7,50,0.007,abc,23,1
MNIST_0.010_8179.out,,,,,,,0
MNIST_0.007_5114.out,MNIST,prune_0.5,20,0.007,abc,14,0
MNIST_0.005_2123.out,MNIST,prune_0.2,20,0.005,abc,23,1
MNIST_0.005_1209.out,MNIST,prune_0.1,30,0.005,abc,9,1
MNIST_0.006_72.out,MNIST,baseline,10,0.006,abc,72,0
MNIST_0.010_2237.out,,,,,,,0
MNIST_0.008_5014.out,MNIST,prune_0.5,10,0.008,abc,14,0
MNIST_0.004_4999.out,MNIST,prune_0.4,100,0.004,abc,99,1
MNIST_0.007_7189.out,MNIST,prune_0.7,20,0.007,abc,89,0
MNIST_0.007_1487.out,MNIST,prune_0.1,50,0.007,abc,87,0
MNIST_0.007_5141.out,MNIST,prune_0.5,20,0.007,abc,41,0
MNIST_0.005_2195.out,MNIST,prune_0.2,20,0.005,abc,95,1
MNIST_0.008_6503.out,MNIST,prune_0.6,60,0.008,abc,3,1
MNIST_0.006_6546.out,MNIST,prune_0.6,60,0.006,abc,46,0
MNIST_0.007_6725.out,MNIST,prune_0.6,80,0.007,abc,25,0
MNIST_0.009_501.out,MNIST,baseline,60,0.009,abc,1,1
MNIST_0.008_2626.out,MNIST,prune_0.2,70,0.008,abc,26,0
MNIST_0.007_3603.out,MNIST,prune_0.3,70,0.007,abc,3,0
MNIST_0.006_4218.out,MNIST,prune_0.4,30,0.006,abc,18,0
MNIST_0.009_7377.out,MNIST,prune_0.7,40,0.009,abc,77,0
MNIST_0.010_5517.out,,,,,,,0
MNIST_0.005_3610.out,MNIST,prune_0.3,70,0.005,abc,10,1
MNIST_0.006_8758.out,MNIST,prune_0.8,80,0.006,abc,58,0
MNIST_0.005_40.out,MNIST,baseline,10,0.005,abc,40,1
MNIST_0.010_7110.out,MNIST,prune_0.7,20,0.01,abc,10,0
MNIST_0.004_3624.out,MNIST,prune_0.3,70,0.004,abc,24,1
MNIST_0.008_1554.out,MNIST,prune_0.1,60,0.008,abc,54,1
MNIST_0.006_733.out,MNIST,baseline,80,0.006,abc,33,0
MNIST_0.007_7092.out,MNIST,prune_0.7,10,0.007,abc,92,0
MNIST_0.005_5344.out,MNIST,prune_0.5,40,0.005,abc,44,1
MNIST_0.010_84.out,MNIST,baseline,10,0.01,abc,84,0
MNIST_0.009_2492.out,MNIST,prune_0.2,50,0.009,abc,92,0
MNIST_0.006_4974.out,MNIST,prune_0.4,100,0.006,abc,74,1
MNIST_0.007_4391.out,MNIST,prune_0.4,40,0.007,abc,91,1
MNIST_0.009_7885.out,MNIST,prune_0.7,90,0.009,abc,85,0
MNIST_0.008_2000.out,MNIST,prune_0.2,10,0.008,abc,0,0
MNIST_0.009_2566.out,MNIST,prune_0.2,60,0.009,abc,66,0
MNIST_0.005_8653.out,MNIST,prune_0.8,70,0.005,abc,53,1
MNIST_0.006_7931.out,MNIST,prune_0.7,100,0.006,abc,31,0
MNIST_0.010_4930.out,MNIST,prune_0.4,100,0.01,abc,30,0
MNIST_0.007_6108.out,MNIST,prune_0.6,20,0.007,abc,8,0
MNIST_0.004_5323.out,MNIST,prune_0.5,40,0.004,abc,23,1
MNIST_0.005_6360.out,MNIST,prune_0.6,40,0.005,abc,60,1
MNIST_0.004_6138.out,MNIST,prune_0.6,20,0.004,abc,38,1
MNIST_0.004_8098.out,MNIST,prune_0.8,10,0.004,abc,98,1
MNIST_0.006_5188.out,MNIST,prune_0.5,20,0.006,abc,88,0
MNIST_0.004_4459.out,MNIST,prune_0.4,50,0.004,abc,59,1
MNIST_0.004_7907.out,MNIST,prune_0.7,100,0.004,abc,7,1
MNIST_0.008_1151.out,MNIST,prune_0.1,20,0.008,abc,51,1
MNIST_0.008_613.out,MNIST,baseline,70,0.008,abc,13,0
MNIST_0.004_3391.out,MNIST,prune_0.3,40,0.004,abc,91,1
MNIST_0.006_1051.out,MNIST,prune_0.1,10,0.006,abc,51,0
MNIST_0.009_2516.out,MNIST,prune_0.2,60,0.009,abc,16,0
MNIST_0.004_2240.out,MNIST,prune_0.2,30,0.004,abc,40,1
MNIST_0.004_2015.out,MNIST,prune_0.2,10,0.004,abc,15,1
MNIST_0.006_6857.out,MNIST,prune_0.6,90,0.006,abc,57,0
MNIST_0.006_1180.out,MNIST,prune_0.1,20,0.006,abc,80,1
MNIST_0.004_2919.out,MNIST,prune_0.2,100,0.004,abc,19,1
MNIST_0.009_438.out,MNIST,baseline,50,0.009,abc,38,0
MNIST_0.010_5805.out,,,,,,,0
MNIST_0.010_7465.out,,,,,,,0
MNIST_0.008_2306.out,MNIST,prune_0.2,40,0.008,abc,6,0
MNIST_0.004_3314.out,MNIST,prune_0.3,40,0.004,abc,14,1
MNIST_0.007_5203.out,MNIST,prune_0.5,30,0.007,abc,3,1
MNIST_0.007_2821.out,MNIST,prune_0.2,90,0.007,abc,21,0
MNIST_0.008_7171.out,MNIST,prune_0.7,20,0.008,abc,71,1
MNIST_0.005_5304.out,MNIST,prune_0.5,40,0.005,abc,4,1
MNIST_0.006_2974.out,MNIST,prune_0.2,100,0.006,abc,74,0
MNIST_0.010_1493.out,MNIST,prune_0.1,50,0.01,abc,93,0
MNIST_0.008_3454.out,MNIST,prune_0.3,50,0.008,abc,54,0
MNIST_0.004_5894.out,MNIST,prune_0.5,90,0.004,abc,94,1
MNIST_0.006_6027.out,MNIST,prune_0.6,10,0.006,abc,27,1
MNIST_0.005_8485.out,MNIST,prune_0.8,50,0.005,abc,85,1
MNIST_0.005_4055.out,MNIST,prune_0.4,10,0.005,abc,55,1
MNIST_0.004_7073.out,MNIST,prune_0.7,10,0.004,abc,73,1
MNIST_0.007_7847.out,MNIST,prune_0.7,90,0.007,abc,47,1
MNIST_0.008_5767.out,MNIST,prune_0.5,80,0.008,abc,67,0
MNIST_0.010_6235.out,,,,,,,0
MNIST_0.005_3646.out,MNIST,prune_0.3,70,0.005,abc,46,1
MNIST_0.007_5911.out,MNIST,prune_0.5,100,0.007,abc,11,1
MNIST_0.008_4771.out,MNIST,prune_0.4,80,0.008,abc,71,0
MNIST_0.006_5546.out,MNIST,prune_0.5,60,0.006,abc,46,1
MNIST_0.008_606.out,MNIST,baseline,70,0.008,abc,6,0
MNIST_0.005_7558.out,MNIST,prune_0.7,60,0.005,abc,58,1
MNIST_0.006_4830.out,MNIST,prune_0.4,90,0.006,abc,30,1
MNIST_0.007_2346.out,MNIST,prune_0.2,40,0.007,abc,46,0
MNIST_0.007_7279.out,MNIST,prune_0.7,30,0.007,abc,79,0
MNIST_0.010_6898.out,,,,,,,0
MNIST_0.009_3059.out,MNIST,prune_0.3,10,0.009,abc,59,0
MNIST_0.004_4244.out,MNIST,prune_0.4,30,0.004,abc,44,1
MNIST_0.004_8396.out,MNIST,prune_0.8,40,0.004,abc,96,1
MNIST_0.010_3193.out,MNIST,prune_0.3,20,0.01,abc,93,0
MNIST_0.008_8481.out,MNIST,prune_0.8,50,0.008,abc,81,1
MNIST_0.009_3227.out,MNIST,prune_0.3,30,0.009,abc,27,1
MNIST_0.004_948.out,MNIST,baseline,100,0.004,abc,48,1
MNIST_0.005_6139.out,MNIST,prune_0.6,20,0.005,abc,39,1
MNIST_0.008_4914.out,MNIST,prune_0.4,100,0.008,abc,14,0
MNIST_0.008_8238.out,MNIST,prune_0.8,30,0.008,abc,38,0
MNIST_0.006_2660.out,MNIST,prune_0.2,70,0.006,abc,60,0
MNIST_0.008_4916.out,MNIST,prune_0.4,100,0.008,abc,16,0
MNIST_0.006_8090.out,MNIST,prune_0.8,10,0.006,abc,90,1
MNIST_0.009_4397.out,MNIST,prune_0.4,40,0.009,abc,97,0
MNIST_0.008_475.out,MNIST,baseline,50,0.008,abc,75,0
MNIST_0.004_7331.out,MNIST,prune_0.7,40,0.004,abc,31,1
MNIST_0.007_668.out,MNIST,baseline,70,0.007,abc,68,1
MNIST_0.008_3203.out,MNIST,prune_0.3,30,0.008,abc,3,0
MNIST_0.009_7462.out,MNIST,prune_0.7,50,0.009,abc,62,0
MNIST_0.005_4005.out,MNIST,prune_0.4,10,0.005,abc,5,1
MNIST_0.005_8306.out,MNIST,prune_0.8,40,0.005,abc,6,1
MNIST_0.004_2756.out,MNIST,prune_0.2,80,0.004,abc,56,1
MNIST_0.007_5321.out,MNIST,prune_0.5,40,0.007,abc,21,0
MNIST_0.009_193.out,MNIST,baseline,20,0.009,abc,93,0
MNIST_0.006_6380.out,MNIST,prune_0.6,40,0.006,abc,80,1
MNIST_0.005_1021.out,MNIST,prune_0.1,10,0.005,abc,21,1
MNIST_0.007_3620.out,MNIST,prune_0.3,70,0.007,abc,20,0
MNIST_0.006_5905.out,MNIST,prune_0.5,100,0.006,abc,5,1
MNIST_0.008_1094.out,MNIST,prune_0.1,10,0.008,abc,94,0
MNIST_0.004_2558.out,MNIST,prune_0.2,60,0.004,abc,58,1
MNIST_0.010_5298.out,MNIST,prune_0.5,30,0.01,abc,98,0
MNIST_0.007_1705.out,MNIST,prune_0.1,80,0.007,abc,5,0
MNIST_0.010_2388.out,MNIST,prune_0.2,40,0.01,abc,88,0
MNIST_0.006_3829.out,MNIST,prune_0.3,90,0.006,abc,29,1
MNIST_0.008_4941.out,MNIST,prune_0.4,100,0.008,abc,41,0
MNIST_0.005_6891.out,MNIST,prune_0.6,90,0.005,abc,91,1
MNIST_0.010_6755.out,,,,,,,0
MNIST_0.006_6556.out,MNIST,prune_0.6,60,0.006,abc,56,0
MNIST_0.004_3584.out,MNIST,prune_0.3,60,0.004,abc,84,1
MNIST_0.008_4967.out,MNIST,prune_0.4,100,0.008,abc,67,0
MNIST_0.009_7468.out,MNIST,prune_0.7,50,0.009,abc,68,1
MNIST_0.005_219.out,MNIST,baseline,30,0.005,abc,19,1
MNIST_0.006_565.out,MNIST,baseline,60,0.006,abc,65,1
MNIST_0.010_3343.out,MNIST,prune_0.3,40,0.01,abc,43,0
MNIST_0.008_6036.out,MNIST,prune_0.6,10,0.008,abc,36,0
MNIST_0.006_6521.out,MNIST,prune_0.6,60,0.006,abc,21,0
MNIST_0.005_6403.out,MNIST,prune_0.6,50,0.005,abc,3,1
MNIST_0.010_7584.out,,,,,,,0
MNIST_0.010_6653.out,MNIST,prune_0.6,70,0.01,abc,53,0
MNIST_0.010_8421.out,,,,,,,0
MNIST_0.006_8418.out,MNIST,prune_0.8,50,0.006,abc,18,0
MNIST_0.008_6381.out,MNIST,prune_0.6,40,0.008,abc,81,1
MNIST_0.009_7517.out,MNIST,prune_0.7,60,0.009,abc,17,0
MNIST_0.005_8113.out,MNIST,prune_0.8,20,0.005,abc,13,1
MNIST_0.004_1435.out,MNIST,prune_0.1,50,0.004,abc,35,1
MNIST_0.010_322.out,MNIST,baseline,40,0.01,abc,22,0
MNIST_0.009_6877.out,MNIST,prune_0.6,90,0.009,abc,77,0
MNIST_0.005_209.out,MNIST,baseline,30,0.005,abc,9,1
MNIST_0.010_993.out,MNIST,baseline,100,0.01,abc,93,0
MNIST_0.010_826.out,MNIST,baseline,90,0.01,abc,26,0
MNIST_0.008_1450.out,MNIST,prune_0.1,50,0.008,abc,50,0
MNIST_0.007_2577.out,MNIST,prune_0.2,60,0.007,abc,77,1
MNIST_0.005_4264.out,MNIST,prune_0.4,30,0.005,abc,64,1
MNIST_0.010_4255.out,,,,,,,0
MNIST_0.008_8958.out,MNIST,prune_0.8,100,0.008,abc,58,0
MNIST_0.007_1710.out,MNIST,prune_0.1,80,0.007,abc,10,1
MNIST_0.006_7779.out,MNIST,prune_0.7,80,0.006,abc,79,0
MNIST_0.007_4713.out,MNIST,prune_0.4,80,0.007,abc,13,0
MNIST_0.005_5305.out,MNIST,prune_0.5,40,0.005,abc,5,1
MNIST_0.005_6354.out,MNIST,prune_0.6,40,0.005,abc,54,1
MNIST_0.008_2292.out,MNIST,prune_0.2,30,0.008,abc,92,0
MNIST_0.004_2385.out,MNIST,prune_0.2,40,0.004,abc,85,1
MNIST_0.005_5926.out,MNIST,prune_0.5,100,0.005,abc,26,1
MNIST_0.007_5836.out,MNIST,prune_0.5,90,0.007,abc,36,1
MNIST_0.005_8526.out,MNIST,prune_0.8,60,0.005,abc,26,1
MNIST_0.010_399.out,MNIST,baseline,40,0.01,abc,99,0
MNIST_0.005_1626.out,MNIST,prune_0.1,70,0.005,abc,26,0
MNIST_0.009_4396.out,MNIST,prune_0.4,40,0.009,abc,96,0
MNIST_0.006_5015.out,MNIST,prune_0.5,10,0.006,abc,15,1
MNIST_0.004_8004.out,MNIST,prune_0.8,10,0.004,abc,4,1
MNIST_0.005_2151.out,MNIST,prune_0.2,20,0.005,abc,51,1
MNIST_0.005_3178.out,MNIST,prune_0.3,20,0.005,abc,78,1
MNIST_0.007_855.out,MNIST,baseline,90,0.007,abc,55,0
MNIST_0.004_3820.out,MNIST,prune_0.3,90,0.004,abc,20,1
MNIST_0.007_6022.out,MNIST,prune_0.6,10,0.007,abc,22,1
MNIST_0.007_7365.out,MNIST,prune_0.7,40,0.007,abc,65,0
MNIST_0.007_2800.out,MNIST,prune_0.2,90,0.007,abc,0,1
MNIST_0.009_1840.out,MNIST,prune_0.1,90,0.009,abc,40,0
MNIST_0.009_7624.out,MNIST,prune_0.7,70,0.009,abc,24,0
MNIST_0.009_5389.out,MNIST,prune_0.5,40,0.009,abc,89,0
MNIST_0.004_1847.out,MNIST,prune_0.1,90,0.004,abc,47,1
MNIST_0.006_4443.out,MNIST,prune_0.4,50,0.006,abc,43,0
MNIST_0.008_2002.out,MNIST,prune_0.2,10,0.008,abc,2,0
MNIST_0.006_6730.out,MNIST,prune_0.6,80,0.006,abc,30,1
MNIST_0.007_4308.out,MNIST,prune_0.4,40,0.007,abc,8,0
MNIST_0.010_6288.out,,,,,,,0
MNIST_0.005_5173.out,MNIST,prune_0.5,20,0.005,abc,73,0
MNIST_0.006_36.out,MNIST,baseline,10,0.006,abc,36,1
MNIST_0.007_2933.out,MNIST,prune_0.2,100,0.007,abc,33,0
MNIST_0.008_7916.out,MNIST,prune_0.7,100,0.008,abc,16,0
MNIST_0.008_367.out,MNIST,baseline,40,0.008,abc,67,0
MNIST_0.008_8048.out,MNIST,prune_0.8,10,0.008,abc,48,0
MNIST_0.004_6269.out,MNIST,prune_0.6,30,0.004,abc,69,1
MNIST_0.009_6430.out,MNIST,prune_0.6,50,0.009,abc,30,0
MNIST_0.005_1398.out,MNIST,prune_0.1,40,0.005,abc,98,1
MNIST_0.009_3333.out,MNIST,prune_0.3,40,0.009,abc,33,0
MNIST_0.005_281.out,MNIST,baseline,30,0.005,abc,81,1
MNIST_0.008_5106.out,MNIST,prune_0.5,20,0.008,abc,6,0
MNIST_0.007_8141.out,MNIST,prune_0.8,20,0.007,abc,41,0
MNIST_0.005_5177.out,MNIST,prune_0.5,20,0.005,abc,77,1
MNIST_0.005_7125.out,MNIST,prune_0.7,20,0.005,abc,25,1
MNIST_0.009_654.out,MNIST,baseline,70,0.009,abc,54,0
MNIST_0.006_2975.out,MNIST,prune_0.2,100,0.006,abc,75,0
MNIST_0.006_1130.out,MNIST,prune_0.1,20,0.006,abc,30,1
MNIST_0.005_8521.out,MNIST,prune_0.8,60,0.005,abc,21,1
MNIST_0.006_5852.out,MNIST,prune_0.5,90,0.006,abc,52,1
MNIST_0.004_258.out,MNIST,baseline,30,0.004,abc,58,1
MNIST_0.007_7668.out,MNIST,prune_0.7,70,0.007,abc,68,1
MNIST_0.009_4354.out,MNIST,prune_0.4,40,0.009,abc,54,0
MNIST_0.006_3682.out,MNIST,prune_0.3,70,0.006,abc,82,0
MNIST_0.010_3614.out,,,,,,,0
MNIST_0.009_595.out,MNIST,baseline,60,0.009,abc,95,0
MNIST_0.004_790.out,MNIST,baseline,80,0.004,abc,90,1
MNIST_0.010_2768.out,MNIST,prune_0.2,80,0.01,abc,68,0
MNIST_0.006_1600.out,MNIST,prune_0.1,70,0.006,abc,0,1
MNIST_0.008_2889.out,MNIST,prune_0.2,90,0.008,abc,89,0
MNIST_0.008_7510.out,MNIST,prune_0.7,60,0.008,abc,10,1
MNIST_0.007_8456.out,MNIST,prune_0.8,50,0.007,abc,56,1
MNIST_0.010_3074.out,,,,,,,0
MNIST_0.008_184.out,MNIST,baseline,20,0.008,abc,84,1
MNIST_0.010_2141.out,MNIST,prune_0.2,20,0.01,abc,41,0
MNIST_0.009_5972.out,MNIST,prune_0.5,100,0.009,abc,72,0
MNIST_0.009_7472.out,MNIST,prune_0.7,50,0.009,abc,72,0
MNIST_0.009_8843.out,MNIST,prune_0.8,90,0.009,abc,43,0
MNIST_0.005_3314.out,MNIST,prune_0.3,40,0.005,abc,14,1
MNIST_0.008_5452.out,MNIST,prune_0.5,50,0.008,abc,52,1
MNIST_0.004_3110.out,MNIST,prune_0.3,20,0.004,abc,10,1
MNIST_0.006_2167.out,MNIST,prune_0.2,20,0.006,abc,67,0
MNIST_0.004_8376.out,MNIST,prune_0.8,40,0.004,abc,76,1
MNIST_0.009_7345.out,MNIST,prune_0.7,40,0.009,abc,45,0
MNIST_0.008_4693.out,MNIST,prune_0.4,70,0.008,abc,93,0
MNIST_0.009_1294.out,MNIST,prune_0.1,30,0.009,abc,94,0
MNIST_0.005_7484.out,MNIST,prune_0.7,50,0.005,abc,84,1
MNIST_0.009_5845.out,MNIST,prune_0.5,90,0.009,abc,45,0
MNIST_0.004_1362.out,MNIST,prune_0.1,40,0.004,abc,62,1
MNIST_0.005_5621.out,MNIST,prune_0.5,70,0.005,abc,21,1
MNIST_0.005_4301.out,MNIST,prune_0.4,40,0.005,abc,1,1
MNIST_0.007_88.out,MNIST,baseline,10,0.007,abc,88,1
MNIST_0.005_8497.out,MNIST,prune_0.8,50,0.005,abc,97,1
MNIST_0.010_1144.out,MNIST,prune_0.1,20,0.01,abc,44,0
MNIST_0.006_6559.out,MNIST,prune_0.6,60,0.006,abc,59,0
MNIST_0.009_1970.out,MNIST,prune_0.1,100,0.009,abc,70,0
MNIST_0.008_6142.out,MNIST,prune_0.6,20,0.008,abc,42,0
MNIST_0.007_170.out,MNIST,baseline,20,0.007,abc,70,1
MNIST_0.005_4960.out,MNIST,prune_0.4,100,0.005,abc,60,1
MNIST_0.008_3311.out,MNIST,prune_0.3,40,0.008,abc,11,0
MNIST_0.004_8527.out,MNIST,prune_0.8,60,0.004,abc,27,1
MNIST_0.006_2779.out,MNIST,prune_0.2,80,0.006,abc,79,1
MNIST_0.007_3676.out,MNIST,prune_0.3,70,0.007,abc,76,1
MNIST_0.006_4239.out,MNIST,prune_0.4,30,0.006,abc,39,0
MNIST_0.009_1337.out,MNIST,prune_0.1,40,0.009,abc,37,0
MNIST_0.005_5068.out,MNIST,prune_0.5,10,0.005,abc,68,1
MNIST_0.006_3294.out,MNIST,prune_0.3,30,0.006,abc,94,0
MNIST_0.004_4222.out,MNIST,prune_0.4,30,0.004,abc,22,1
MNIST_0.010_8887.out,,,,,,,0
MNIST_0.006_3456.out,MNIST,prune_0.3,50,0.006,abc,56,1
MNIST_0.009_3633.out,MNIST,prune_0.3,70,0.009,abc,33,0
MNIST_0.010_8001.out,,,,,,,0
MNIST_0.004_4654.out,MNIST,prune_0.4,70,0.004,abc,54,1
MNIST_0.004_7357.out,MNIST,prune_0.7,40,0.004,abc,57,1
MNIST_0.007_5724.out,MNIST,prune_0.5,80,0.007,abc,24,0
MNIST_0.004_4398.out,MNIST,prune_0.4,40,0.004,abc,98,1
MNIST_0.004_6635.out,MNIST,prune_0.6,70,0.004,abc,35,1
MNIST_0.008_4458.out,MNIST,prune_0.4,50,0.008,abc,58,1
MNIST_0.007_2730.out,MNIST,prune_0.2,80,0.007,abc,30,0
MNIST_0.009_1390.out,MNIST,prune_0.1,40,0.009,abc,90,0
MNIST_0.007_1548.out,MNIST,prune_0.1,60,0.007,abc,48,1
MNIST_0.004_8538.out,MNIST,prune_0.8,60,0.004,abc,38,1
MNIST_0.007_4019.out,MNIST,prune_0.4,10,0.007,abc,19,1
MNIST_0.006_1073.out,MNIST,prune_0.1,10,0.006,abc,73,0
MNIST_0.008_2157.out,MNIST,prune_0.2,20,0.008,abc,57,0
MNIST_0.010_1919.out,MNIST,prune_0.1,100,0.01,abc,19,0
MNIST_0.007_1001.out,MNIST,prune_0.1,10,0.007,abc,1,1
MNIST_0.010_4995.out,,,,,,,0
MNIST_0.005_7438.out,MNIST,prune_0.7,50,0.005,abc,38,1
MNIST_0.004_2266.out,MNIST,prune_0.2,30,0.004,abc,66,1
MNIST_0.010_3251.out,MNIST,prune_0.3,30,0.01,abc,51,1
MNIST_0.009_455.out,MNIST,baseline,50,0.009,abc,55,0
MNIST_0.010_1887.out,MNIST,prune_0.1,90,0.01,abc,87,0
MNIST_0.006_4090.out,MNIST,prune_0.4,10,0.006,abc,90,1
MNIST_0.010_2845.out,MNIST,prune_0.2,90,0.01,abc,45,0
MNIST_0.008_5909.out,MNIST,prune_0.5,100,0.008,abc,9,0
MNIST_0.010_638.out,MNIST,baseline,70,0.01,abc,38,0
MNIST_0.009_2323.out,MNIST,prune_0.2,40,0.009,abc,23,0
MNIST_0.007_3818.out,MNIST,prune_0.3,90,0.007,abc,18,0
MNIST_0.007_1245.out,MNIST,prune_0.1,30,0.007,abc,45,1
MNIST_0.007_6696.out,MNIST,prune_0.6,70,0.007,abc,96,0
MNIST_0.009_1553.out,MNIST,prune_0.1,60,0.009,abc,53,0
MNIST_0.007_5714.out,MNIST,prune_0.5,80,0.007,abc,14,0
MNIST_0.008_84.out,MNIST,baseline,10,0.008,abc,84,0
MNIST_0.004_7732.out,MNIST,prune_0.7,80,0.004,abc,32,1
MNIST_0.004_3208.out,MNIST,prune_0.3,30,0.004,abc,8,1
MNIST_0.006_977.out,MNIST,baseline,100,0.006,abc,77,1
MNIST_0.008_1182.out,MNIST,prune_0.1,20,0.008,abc,82,0
MNIST_0.010_3235.out,,,,,,,0
MNIST_0.004_6527.out,MNIST,prune_0.6,60,0.004,abc,27,1
MNIST_0.009_6452.out,MNIST,prune_0.6,50,0.009,abc,52,0
MNIST_0.010_1655.out,MNIST,prune_0.1,70,0.01,abc,55,0
MNIST_0.010_5361.out,MNIST,prune_0.5,40,0.01,abc,61,0
MNIST_0.004_8057.out,MNIST,prune_0.8,10,0.004,abc,57,1
MNIST_0.009_8185.out,MNIST,prune_0.8,20,0.009,abc,85,0
MNIST_0.004_94.out,MNIST,baseline,10,0.004,abc,94,1
MNIST_0.007_3199.out,MNIST,prune_0.3,20,0.007,abc,99,1
MNIST_0.006_665.out,MNIST,baseline,70,0.006,abc,65,0
MNIST_0.004_6137.out,MNIST,prune_0.6,20,0.004,abc,37,1
MNIST_0.009_153.out,MNIST,baseline,20,0.009,abc,53,0
MNIST_0.010_5764.out,MNIST,prune_0.5,80,0.01,abc,64,0
MNIST_0.010_1098.out,MNIST,prune_0.1,10,0.01,abc,98,0
MNIST_0.006_1235.out,MNIST,prune_0.1,30,0.006,abc,35,1
MNIST_0.010_2586.out,MNIST,prune_0.2,60,0.01,abc,86,0
MNIST_0.004_8803.out,MNIST,prune_0.8,90,0.004,abc,3,1
MNIST_0.010_8209.out,,,,,,,0
MNIST_0.004_2723.out,MNIST,prune_0.2,80,0.004,abc,23,1
MNIST_0.006_5588.out,MNIST,prune_0.5,60,0.006,abc,88,0
MNIST_0.010_4169.out,MNIST,prune_0.4,20,0.01,abc,69,0
MNIST_0.007_6224.out,MNIST,prune_0.6,30,0.007,abc,24,1
MNIST_0.005_6312.out,MNIST,prune_0.6,40,0.005,abc,12,1
MNIST_0.007_3619.out,MNIST,prune_0.3,70,0.007,abc,19,1
MNIST_0.009_6392.out,MNIST,prune_0.6,40,0.009,abc,92,0
MNIST_0.010_759.out,MNIST,baseline,80,0.01,abc,59,0
MNIST_0.004_4253.out,MNIST,prune_0.4,30,0.004,abc,53,1
MNIST_0.007_8336.out,MNIST,prune_0.8,40,0.007,abc,36,0
MNIST_0.007_4193.out,MNIST,prune_0.4,20,0.007,abc,93,1
MNIST_0.009_7955.out,MNIST,prune_0.7,100,0.009,abc,55,0
MNIST_0.004_1079.out,MNIST,prune_0.1,10,0.004,abc,79,1
MNIST_0.010_2885.out,MNIST,prune_0.2,90,0.01,abc,85,0
MNIST_0.007_3033.out,MNIST,prune_0.3,10,0.007,abc,33,0
MNIST_0.004_2308.out,MNIST,prune_0.2,40,0.004,abc,8,0
MNIST_0.005_2104.out,MNIST,prune_0.2,20,0.005,abc,4,1
MNIST_0.009_571.out,MNIST,baseline,60,0.009,abc,71,1
MNIST_0.005_552.out,MNIST,baseline,60,0.005,abc,52,1
MNIST_0.006_7384.out,MNIST,prune_0.7,40,0.006,abc,84,1
MNIST_0.009_979.out,MNIST,baseline,100,0.009,abc,79,0
MNIST_0.008_3234.out,MNIST,prune_0.3,30,0.008,abc,34,0
MNIST_0.004_2603.out,MNIST,prune_0.2,70,0.004,abc,3,1
MNIST_0.006_3715.out,MNIST,prune_0.3,80,0.006,abc,15,1
MNIST_0.005_6061.out,MNIST,prune_0.6,10,0.005,abc,61,1
MNIST_0.008_3565.out,MNIST,prune_0.3,60,0.008,abc,65,1
MNIST_0.010_67.out,MNIST,baseline,10,0.01,abc,67,0
MNIST_0.007_77.out,MNIST,baseline,10,0.007,abc,77,1
MNIST_0.005_450.out,MNIST,baseline,50,0.005,abc,50,1
MNIST_0.007_7795.out,MNIST,prune_0.7,80,0.007,abc,95,0
MNIST_0.004_4593.out,MNIST,prune_0.4,60,0.004,abc,93,1
MNIST_0.005_6413.out,MNIST,prune_0.6,50,0.005,abc,13,1
MNIST_0.005_8539.out,MNIST,prune_0.8,60,0.005,abc,39,1
MNIST_0.010_3742.out,MNIST,prune_0.3,80,0.01,abc,42,0
MNIST_0.010_5786.out,,,,,,,0
MNIST_0.004_2716.out,MNIST,prune_0.2,80,0.004,abc,16,1
MNIST_0.007_4874.out,MNIST,prune_0.4,90,0.007,abc,74,0
MNIST_0.004_3356.out,MNIST,prune_0.3,40,0.004,abc,56,1
MNIST_0.008_4482.out,MNIST,prune_0.4,50,0.008,abc,82,1
MNIST_0.005_6362.out,MNIST,prune_0.6,40,0.005,abc,62,1
MNIST_0.008_4835.out,MNIST,prune_0.4,90,0.008,abc,35,1
MNIST_0.007_401.out,MNIST,baseline,50,0.007,abc,1,1
MNIST_0.010_1796.out,MNIST,prune_0.1,80,0.01,abc,96,0
MNIST_0.010_6847.out,,,,,,,0
MNIST_0.005_6498.out,MNIST,prune_0.6,50,0.005,abc,98,1
MNIST_0.009_3600.out,MNIST,prune_0.3,70,0.009,abc,0,0
MNIST_0.006_7281.out,MNIST,prune_0.7,30,0.006,abc,81,1
MNIST_0.010_5701.out,MNIST,prune_0.5,80,0.01,abc,1,0
MNIST_0.010_8159.out,,,,,,,0
MNIST_0.006_4020.out,MNIST,prune_0.4,10,0.006,abc,20,1
